filename,label,prediction
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_033_3_ccc862dd320b4af8aee5cb7ff9d0059a.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_186_5_1059425eafad4e5c9ba5e74ef1489a5a.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_475_6_c96fc5b8d62648cd84fdd2e7c92df965.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_407_3_cddd650be7f54d328595380fad393a98.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_040_5_ab4b226e54bd415697ecb06509a69042.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_411_2_b67c11bc201444f0a515992e21898825.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_218_3_598abd08c046486ea01f659e642e9354.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_072_6_856b528ad80e4fca98497128880dfb98.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_281_1_397f862537fb4a329ed68f1b7741d743.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_548_4_1f89f4eee6c84a01b4281e60e24baa9d.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_348_3_26ebeb5e26b44412b35b05c4a7a82e11.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_487_6_848c29e5ff0b4c019f6f9e3c5b9e23c3.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_264_3_c58ff1646abb4cf2af8a5542853d033d.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_438_1_2a1770f2532c44359ba0fa0fa5fdd2a3.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_497_4_c9f20a2ca3d94de7b67c78378400e72c.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_299_5_14add39557f9414aa67566522fede70f.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_102_5_e2f6ee3142c94402a37fe84601043037.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_505_6_c2df0fd672494601a9a9b57157c2a3b8.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_520_4_140b07d2d5fe4510a07d3ca65ea643c5.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_121_5_2281c40f3e3c4703992e3a4c7be7afd3.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_144_4_cf7f03f49d894245a7b6a2989b174a9c.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_475_2_f49c2eb044274c23a1d8aacfefda624b.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_379_1_c5f5d1adfc324993a23a49b6bbb75c9b.jpg,fake,real
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_292_5_d707d272f6f54e1282832d68b56ca12e.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_418_2_0b6df7a1c4ac479ba629dcc59bc98114.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_512_2_c0b83e9f52a24b419a0b8bec8ef35932.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_144_6_d25f7062ab7e4ed186c153cee39eca4d.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_069_4_bc6b7af389df43a1923469f2058a92f9.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_516_5_d69a60b909ec483280150707fe9639a8.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_303_6_f9dd13a0f1e3459aac9fe755cb808f3e.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_556_6_f67886c463b142878d4fc4d4c6093eb9.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_541_1_10e8603937544d0fb938e711ffd88023.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_314_5_369d989252444dd3b818e82ec23f8ab9.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_435_2_9236d74f090b4dc8b327b89e129ed77a.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_577_3_5f1ac78fcd0d4f0e8e739f031a7736d2.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_445_2_581f9569f5a349629b3b1c5bc8467b72.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_340_2_2cbba94e2c2f4da0beb3e28566508d99.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_364_2_1152b4d443e747b7915806ef767330f8.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_240_2_a8b985732e2344f580743641ede5d1f8.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_012_5_9ec0cc8c36c549b59f52edfdebc1e89c.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_147_1_493590e110d840bebbe5aeed3fe7c1db.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_294_1_7e76b801cd324047883ed465374cb218.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_515_6_4dca0fbf4f18437393a1ffddd80f5d44.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_555_2_9f89cf77e9ed476f93a492bbca7b3c37.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_162_3_fa72aaebbc4f45d3b7a803548e2bb6c3.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_234_4_1fb92843ee234f2fa037aa6249f65089.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_450_1_0b5b2f41c76c48db87a853edc0a68f6f.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_338_5_8a4bd7e8e6614b149c18fe33e68af96e.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_100_4_fbfe7d24dd264a33826ef1b1fcb14136.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_304_2_22cee03daf1b4221be3756a267148bb3.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_530_3_1bc4ac9097744b7386d1021483dfcf50.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_160_1_1584e1b983934824af6db3bd8ae85f36.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_174_3_38b1c476a3b1456082d990c781f40e96.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_350_6_1839a26d206545eda2170f6de554ea01.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_305_6_fc375651b3c8496a95fce6fe6266f382.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_568_4_b98eb6c0cbc84eb4be9a063377ec303e.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_027_4_57bfe94f87a848c1baa2daad7c91e4e1.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_285_3_8e90e2a065944fd3a0a22de5233a63d6.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_366_1_0edd75d44ceb4ce798bd5fa1559c5a7b.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_220_1_a1534c73ce5e4431a3365d086c57bd48.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_567_6_25236ef0a1ed4961a6cd89cc8ff14474.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_344_5_e52b73fcd55f4110b1715a913193fd57.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_317_6_786ea99bb1854f2ca8f4a8810d4e070a.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_168_4_c8b42bd1ed054d80a8077fff94cd415f.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_155_6_47abe4e97e6845d38040b9556335d7ec.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_371_3_337096fa048c47679781724d32f5cc5e.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_525_2_552058cce3ca4cb984dd35e7b66a52fc.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_473_1_1a9eed562aa14fa0adbb39115e4f70fc.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_404_1_7fb979c563be483a982c316d9e353ffa.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_267_3_438e93620d204721b55beef8a40f849e.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_016_6_63e1b9939acc4264a8fe161a2cd5a33f.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_475_5_1121b7b03409494c85f816ba16930dc8.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_020_6_ffac69ea281b424bab2cce9a0574a27c.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_458_3_c1ceba15de714cbd91d30f7793bc0afc.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_118_2_59f737b4db114fcd94100ada7c459ec1.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_242_2_a2c05a684ce44edeb2b56ff59d051fc5.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_461_2_51b1660b507249a6931049638604fc51.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_261_1_faeb8a6990b9470d83a2d8bafe2d010d.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_158_5_d7f965914b984957aeb4d9fe4062cb7d.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_246_5_bee0a0bd8c5949ea8bfcda11696505f9.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_541_4_d1d15dc981a3452fb59abf3dd94e7aa8.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_201_1_b7075a08430e4447a318fa1cfb3ab48c.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_320_6_325462d41bf04375854e0486337aba5f.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_264_1_92cf12fbf1744a908f5ac27303327e03.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_187_5_4fab9ae625ed414e8bdd294f237dbf0f.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_466_6_df86a681faf54c2aa20f419465e3f803.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_160_2_7704845f68fa490793f470c4ff8956a8.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_423_5_bfcf17e6981249b9bb3b39b991747de4.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_507_3_f48bb94b3832448988af98dec0591ce4.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_161_6_7ee42153d482476a987fcc4f696392aa.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_140_4_b3fa673090d14a85af23fac8aa615868.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_436_5_a3ca6712d8e340d9af9564d146584b83.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_272_3_e01836d0b00d46bb9d63aa92103db8e5.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_509_6_97bd5070833946479d5a0ceac3bb292f.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_305_3_97752fe7473e41f2bd23c36b94dd0817.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_306_1_d7d88322db8e4f268e01482d994749d7.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_251_1_e5b232476d30485e9316501e5a7bbbc1.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_134_2_c31b1f1e79764bd39e699d5e87528eda.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_531_4_f68fa337b8284f9994b46d3cdf3ac531.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_183_2_cb3b05d52f524bc28111c1a9496012dd.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_016_3_67b957f3378047c99f4a5bb13b1dd049.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_033_4_949d1288c8064347a951c1faaafa8aa0.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_021_5_e73ef3b70ba4422f97b47ede0f7288e2.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_181_6_a10a14375c5447e693f0a012719cd55a.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_238_1_229be0e3fe5f405aacddb5eb409159fa.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_024_3_58d5c7ebad9d4a7b940f38dd376cd7db.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_381_4_f6314defb81940cba786306ebf0b2ff4.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_094_1_dd7f0334d8254cc8adf8b110f2f1622d.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_511_1_50dc575d975d4ad1aac030db8a3c0e1e.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_152_2_935077a91352497da3c5e5716da08701.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_014_2_cee758192185467a8a446f747d1d4290.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_182_2_37963d14e7b6472fae3c0e0ea7a82d54.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_235_4_c5aa0863584c4ed2b2126a69b952bb94.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_181_2_b8a174c9a144420ca143060d92972a3a.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_552_2_d364e0ab38ff4853858c002bc6a93bc9.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_228_5_83d74afe29ca4fd7aedc3c23a166618c.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_566_5_b5e282336dd94cca8d796c410c4ea98f.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_274_4_5aa4b201649749a19c81f6e3c96d8cdb.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_513_6_0469f88f6fc247038d32b3a049e4d300.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_316_3_324fa5fa00eb438d8c120ac6a5bc3da2.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_123_3_fbcee410818742239a3a89bf6e967951.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_230_2_72cf6b8b8f504099a2f55bd388cd7c4a.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_554_4_01646055805848c5806514bab4a14ae4.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_017_5_2397175af924418183514b17c05e474f.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_361_4_37aa8238645b48448e1eeb06a802921b.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_119_2_fff19e326865425cac25ca9cd251a9a4.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_554_3_222979c4f9cd4ff19b7f29334d6f761c.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_508_3_2b19b5fc346445139251bd675e84a50b.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_556_4_4523101caaa84c549c005c3efdf74c24.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_514_3_55741564eb71459f85b9c38886518fa8.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_487_5_fe1987c96aff4ddfb1bc5bc9395ae720.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_364_4_2747327c49874aa3a286e91e855bcffb.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_493_3_23b9d336d4784182b042ad66ddcf51c4.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_137_5_66b5809f0c8240a583369c1c4b2b7796.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_289_2_127391cffbc44a539862651afb361ea8.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_010_6_2b972a7a911c466595cd5fd68f63c6cd.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_518_1_e01fc722f07e4e6db39b3775ab4a1191.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_482_1_a7f7da1837064921a05c010fb55cf070.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_529_5_1563f615ad714352a42660517547c30f.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_524_6_73712693c6644b9db538f899ca767ef3.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_149_5_696abb36fdc84dedbc2dde7c9980f1a9.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_130_3_821f6514b18e49bf9af8d16abfc9f445.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_330_2_8c90028313d244e6baeb215206be14d8.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_580_5_6768903cbb714c6a84e20ba393878852.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_363_4_9659f4cb4fa846d3b184801d1906df25.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_569_2_55e3d582207e4b4084b88e4c8d79394a.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_203_3_8371a0cc27104de4b24527bdcfb67794.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_217_3_ca01405b1ac04f40bb8480e4563331a8.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_138_6_4f3174472abd433596b4fe3901888e02.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_017_1_1efaf7c499ac4361af6d4e43c0e66cd5.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_027_1_f9c6c08510004d66a0474bfbdc08300c.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_287_6_6040026bb3c54b058b70004ba63c2604.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_256_1_38aec25228f24e10a880d4eb9c592e2f.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_435_3_722a35942061498bb056421f8976f126.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_170_5_c5baec3ba1ae4dc49a283eeb80ffd5ce.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_284_6_47b846ab9e4e4012b571522bb74a1b26.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_447_6_1048035d91044e2db7ae7aba247c08a2.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_130_5_063db44c856f43a19aaf6a91fcefc81c.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_341_2_b669214c948d43c989142f00051be861.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_295_2_4a555c37c0d943dcadb72e671330bfe5.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_368_3_946984a40791487c8665f5787844947e.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_469_5_42fe2099937549af900c181cca93987a.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_216_3_8bcd79ce3c8f44a189b1202aff2bb03a.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_304_1_350a4122b8144c05a165faf2d6de16b9.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_191_3_c4ce67df1eff495480e8fce2f83a1867.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_332_4_513006e08cb14161b93ce7e09b5b82e9.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_220_3_c2c5011148704bccb62a94d056fbde66.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_108_1_4d72ab5282b74d0db9dc8cd587ab6562.jpg,fake,real
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_097_5_2840aa67cbbd4d368aa8066630976ef7.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_048_5_10e8f44a6087462691cb3e217ddda6f0.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_376_2_b3d0112e34cc453ca2d873d653d5f628.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_233_1_1b44c9c2dc5448fabcb88ba7571115c4.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_030_6_abdfe4a7c9d0437e87e9267ff45a6216.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_031_2_0deb7e3cf82749fa9fe9d03bfb560d31.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_429_5_fcac79f6fcc6450e8225486e826ed628.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_174_5_5c227c9b347140b09f27147ebb6453ef.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_488_6_3180dc06b6d44087b90d465e6a869c14.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_385_2_9f407878996841a9b64f133d0468e9ad.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_550_5_80d66809556148ba82052d80f11d11a4.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_181_1_6fc77af3364d4a9d91b8ffdb174ee96a.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_014_6_c5271aeae3784c45913ec3a24feaff44.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_023_2_0a9e033024884c268c251c4c64e3b828.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_505_5_66d27058c3ce4d2ba371e78fc2ce9e1d.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_099_6_96b98230c34a4f72b6f590c3717eb2c2.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_563_3_0938be367ce44569b16f319fa0242b10.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_327_1_d6448cc1aa304b9ead766f1ee4405736.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_278_2_f70c160a070042488130cfa19529154b.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_257_1_d7b33c688bab4e7b81db7d852fd4fc0c.jpg,fake,fake
/kaggle/input/noteshieldbd-bangladeshi-banknote-authentication/train/fake/note_316_1_7109c0c806e940a8942fdc6a5bbb17e3.jpg,fake,fake
